id,session,progression,is_remotivation,is_started,instant_begin,instant_end,result,idcheck,task,sessionid,level,battery,attempt_duration,task_duration,session_duration,reaction_time,variable_delay,species,name,Date,elo_score,age,gender,success,error,premature,stepomission
1229408,61639,4888,0,1,2016-10-25 14:17:12.722,2016-10-25 14:17:19.503,success,4888,97,23,46,4,6781,4322.0,213120,532.0,3764.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229410,61639,4889,0,1,2016-10-25 14:17:19.531,2016-10-25 14:17:26.057,success,4889,97,23,46,4,6526,4042.0,213120,536.0,3479.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229412,61639,4890,0,1,2016-10-25 14:17:26.077,2016-10-25 14:17:32.029,success,4890,98,23,46,4,5952,3461.0,213120,463.0,2957.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229414,61639,4891,0,1,2016-10-25 14:17:32.041,2016-10-25 14:17:38.970,success,4891,98,23,46,4,6929,4379.0,213120,535.0,3818.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229416,61639,4892,0,1,2016-10-25 14:17:39.000,2016-10-25 14:17:44.072,success,4892,98,23,46,4,5072,2560.0,213120,512.0,2022.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229417,61639,4893,0,1,2016-10-25 14:17:44.101,2016-10-25 14:17:50.574,success,4893,97,23,46,4,6473,4062.0,213120,526.0,3510.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229419,61639,4894,0,1,2016-10-25 14:17:50.593,2016-10-25 14:17:56.827,success,4894,97,23,46,4,6234,3701.0,213120,533.0,3142.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229421,61639,4895,0,1,2016-10-25 14:17:56.851,2016-10-25 14:18:02.928,success,4895,98,23,46,4,6077,3591.0,213120,521.0,3044.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229423,61639,4896,0,1,2016-10-25 14:18:02.948,2016-10-25 14:18:09.730,success,4896,98,23,46,4,6782,4250.0,213120,447.0,3777.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229425,61639,4897,0,1,2016-10-25 14:18:09.756,2016-10-25 14:18:15.724,success,4897,97,23,46,4,5968,3382.0,213120,527.0,2830.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229427,61639,4898,0,1,2016-10-25 14:18:15.757,2016-10-25 14:18:21.495,success,4898,97,23,46,4,5738,3162.0,213120,542.0,2594.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229429,61639,4899,0,1,2016-10-25 14:18:21.514,2016-10-25 14:18:27.905,success,4899,98,23,46,4,6391,4061.0,213120,518.0,3517.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229431,61639,4900,0,1,2016-10-25 14:18:27.921,2016-10-25 14:18:34.037,success,4900,97,23,46,4,6116,3600.0,213120,509.0,3065.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229433,61639,4901,0,1,2016-10-25 14:18:34.052,2016-10-25 14:18:39.470,success,4901,97,23,46,4,5418,2911.0,213120,502.0,2383.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229435,61639,4902,0,1,2016-10-25 14:18:39.497,2016-10-25 14:18:44.581,success,4902,98,23,46,4,5084,2569.0,213120,533.0,2010.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229437,61639,4903,0,1,2016-10-25 14:18:44.602,2016-10-25 14:18:51.465,success,4903,97,23,46,4,6863,4301.0,213120,464.0,3812.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229439,61639,4904,0,1,2016-10-25 14:18:51.476,2016-10-25 14:18:56.746,success,4904,98,23,46,4,5270,2632.0,213120,542.0,2064.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229441,61639,4905,0,1,2016-10-25 14:18:56.764,2016-10-25 14:19:02.208,success,4905,97,23,46,4,5444,2910.0,213120,527.0,2357.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229443,61639,4906,0,1,2016-10-25 14:19:02.229,2016-10-25 14:19:07.940,success,4906,98,23,46,4,5711,3029.0,213120,530.0,2473.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229445,61639,4907,0,1,2016-10-25 14:19:07.956,2016-10-25 14:19:14.912,success,4907,98,23,46,4,6956,4351.0,213120,543.0,3782.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229446,61639,4908,0,1,2016-10-25 14:19:14.941,2016-10-25 14:19:21.483,success,4908,97,23,46,4,6542,4001.0,213120,425.0,3550.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229448,61639,4909,0,1,2016-10-25 14:19:21.505,2016-10-25 14:19:27.737,success,4909,97,23,46,4,6232,3733.0,213120,553.0,3154.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229450,61639,4910,0,1,2016-10-25 14:19:27.766,2016-10-25 14:19:33.888,success,4910,98,23,46,4,6122,3480.0,213120,483.0,2971.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229452,61639,4911,0,1,2016-10-25 14:19:33.911,2016-10-25 14:19:40.230,success,4911,97,23,46,4,6319,3751.0,213120,653.0,3072.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229547,61652,4912,0,1,2016-10-25 14:52:11.660,2016-10-25 14:52:16.632,success,4912,97,23,46,4,4972,2920.0,30261,498.0,2396.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229548,61652,4913,0,1,2016-10-25 14:52:16.646,2016-10-25 14:52:22.104,success,4913,98,23,46,4,5458,2880.0,30261,579.0,2275.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229551,61652,4914,0,1,2016-10-25 14:52:22.126,2016-10-25 14:52:29.166,success,4914,98,23,46,4,7040,4440.0,30261,456.0,3958.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229553,61652,4915,0,1,2016-10-25 14:52:29.195,2016-10-25 14:52:36.188,success,4915,97,23,46,4,6993,4390.0,30261,504.0,3860.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229555,61652,4916,0,1,2016-10-25 14:52:36.201,2016-10-25 14:52:41.921,success,4916,97,23,46,4,5720,3070.0,30261,485.0,2559.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229586,61658,2659,0,1,2016-10-25 15:01:02.846,2016-10-25 15:01:12.714,success,2659,97,23,28,4,9868,4411.0,205194,949.0,3436.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229588,61658,2660,0,1,2016-10-25 15:01:12.780,2016-10-25 15:01:21.096,success,2660,98,23,28,4,8316,4001.0,205194,897.0,3079.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229592,61658,2661,0,1,2016-10-25 15:01:21.177,2016-10-25 15:01:30.248,success,2661,98,23,28,4,9071,3360.0,205194,946.0,2388.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229594,61658,2662,0,1,2016-10-25 15:01:30.315,2016-10-25 15:01:43.153,error,2662,97,23,28,4,12838,7844.0,205194,4466.0,3352.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,1,0,0
1229596,61658,2663,0,1,2016-10-25 15:01:47.171,2016-10-25 15:01:51.264,prematured,2663,97,23,28,4,4093,1874.0,205194,,,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,0,0,0
1229598,61658,2664,0,1,2016-10-25 15:01:55.275,2016-10-25 15:02:04.399,success,2664,98,23,28,4,9124,3720.0,205194,1106.0,2588.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229600,61658,2665,0,1,2016-10-25 15:02:04.467,2016-10-25 15:02:16.872,error,2665,98,23,28,4,12405,6811.0,205194,3497.0,3288.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,1,0,0
1229603,61658,2666,0,1,2016-10-25 15:02:20.886,2016-10-25 15:02:30.585,success,2666,97,23,28,4,9699,4160.0,205194,1513.0,2621.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229605,61658,2667,0,1,2016-10-25 15:02:30.654,2016-10-25 15:02:41.160,error,2667,98,23,28,4,10506,6973.0,205194,3873.0,3074.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,1,0,0
1229606,61658,2668,0,1,2016-10-25 15:02:45.172,2016-10-25 15:02:53.094,success,2668,97,23,28,4,7922,5054.0,205194,1146.0,3882.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229607,61658,2669,0,1,2016-10-25 15:02:53.176,2016-10-25 15:03:02.403,success,2669,97,23,28,4,9227,4780.0,205194,880.0,3874.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229609,61658,2670,0,1,2016-10-25 15:03:02.467,2016-10-25 15:03:09.866,success,2670,98,23,28,4,7399,3162.0,205194,945.0,2191.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229611,61658,2671,0,1,2016-10-25 15:03:09.942,2016-10-25 15:03:19.909,success,2671,97,23,28,4,9967,4101.0,205194,1066.0,3009.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229612,61658,2672,0,1,2016-10-25 15:03:19.972,2016-10-25 15:03:30.982,success,2672,98,23,28,4,11010,5533.0,205194,1654.0,3853.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229614,61658,2673,0,1,2016-10-25 15:03:31.097,2016-10-25 15:03:45.376,success,2673,98,23,28,4,14279,4191.0,205194,1037.0,3128.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229613,61665,4917,0,1,2016-10-25 15:03:37.938,2016-10-25 15:03:44.657,error,4917,98,23,46,4,6719,6292.0,18421,4147.0,2119.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,0,1,0,0
1229617,61658,2674,0,1,2016-10-25 15:03:45.450,2016-10-25 15:03:56.930,success,2674,97,23,28,4,11480,4344.0,205194,877.0,3441.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229616,61665,4918,0,1,2016-10-25 15:03:48.667,2016-10-25 15:03:56.359,success,4918,98,23,46,4,7692,3511.0,18421,451.0,3034.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1229619,61658,2675,0,1,2016-10-25 15:03:56.999,2016-10-25 15:04:06.551,success,2675,97,23,28,4,9552,4140.0,205194,1166.0,2948.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229621,61658,2676,0,1,2016-10-25 15:04:06.634,2016-10-25 15:04:13.382,prematured,2676,97,23,28,4,6748,3359.0,205194,,,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,0,0,0
1229620,61666,3008,0,1,2016-10-25 15:04:11.780,2016-10-25 15:04:13.628,prematured,3008,98,23,31,4,1848,837.0,98398,,,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,0,0,0,0
1229625,61658,2677,0,1,2016-10-25 15:04:17.397,2016-10-25 15:04:28.040,stepomission,2677,98,23,28,4,10643,7244.0,205194,5000.0,2218.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,0,0,1
1229623,61666,3009,0,1,2016-10-25 15:04:17.967,2016-10-25 15:04:27.212,success,3009,98,23,31,4,9245,3832.0,98398,610.0,3196.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229626,61666,3010,0,1,2016-10-25 15:04:27.257,2016-10-25 15:04:33.159,prematured,3010,97,23,31,4,5902,4383.0,98398,,,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,0,0,0,0
1229629,61666,3011,0,1,2016-10-25 15:04:37.170,2016-10-25 15:04:46.372,success,3011,97,23,31,4,9202,4412.0,98398,637.0,3749.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229632,61668,2678,0,1,2016-10-25 15:04:40.214,2016-10-25 15:04:49.514,stepomission,2678,98,23,28,4,9300,8693.0,9300,5000.0,3667.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,0,0,1
1229634,61666,3012,0,1,2016-10-25 15:04:46.410,2016-10-25 15:04:57.745,success,3012,97,23,31,4,11335,3752.0,98398,584.0,3142.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229637,61666,3013,0,1,2016-10-25 15:04:57.784,2016-10-25 15:05:06.177,success,3013,98,23,31,4,8393,2859.0,98398,643.0,2190.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229639,61666,3014,0,1,2016-10-25 15:05:06.222,2016-10-25 15:05:14.323,success,3014,97,23,31,4,8101,2954.0,98398,585.0,2343.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229642,61666,3015,0,1,2016-10-25 15:05:14.361,2016-10-25 15:05:18.329,prematured,3015,98,23,31,4,3968,3277.0,98398,,,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,0,0,0,0
1229647,61666,3016,0,1,2016-10-25 15:05:22.339,2016-10-25 15:05:31.563,success,3016,98,23,31,4,9224,2908.0,98398,712.0,2170.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229651,61666,3017,0,1,2016-10-25 15:05:31.656,2016-10-25 15:05:40.514,success,3017,98,23,31,4,8858,3520.0,98398,634.0,2860.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229655,61666,3018,0,1,2016-10-25 15:05:40.559,2016-10-25 15:05:50.178,success,3018,97,23,31,4,9619,4421.0,98398,732.0,3663.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229813,61677,2999,0,1,2016-10-25 15:11:58.545,2016-10-25 15:12:01.776,prematured,2999,97,23,31,4,3231,2385.0,170862,,,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,0,0,0,0
1229816,61677,3000,0,1,2016-10-25 15:12:05.785,2016-10-25 15:12:11.932,success,3000,97,23,31,4,6147,2840.0,170862,600.0,2214.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229819,61677,3001,0,1,2016-10-25 15:12:11.979,2016-10-25 15:12:20.975,success,3001,97,23,31,4,8996,4033.0,170862,576.0,3431.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229822,61677,3002,0,1,2016-10-25 15:12:21.011,2016-10-25 15:12:24.854,prematured,3002,98,23,31,4,3843,2983.0,170862,,,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,0,0,0,0
1229825,61677,3003,0,1,2016-10-25 15:12:28.873,2016-10-25 15:12:34.378,success,3003,97,23,31,4,5505,3010.0,170862,588.0,2396.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229828,61677,3004,0,1,2016-10-25 15:12:34.408,2016-10-25 15:12:44.960,success,3004,98,23,31,4,10552,3410.0,170862,628.0,2756.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229830,61677,3005,0,1,2016-10-25 15:12:45.003,2016-10-25 15:12:53.941,success,3005,98,23,31,4,8938,3880.0,170862,615.0,3239.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229831,61681,2659,0,1,2016-10-25 15:12:45.760,2016-10-25 15:12:52.816,success,2659,97,23,28,4,7056,3701.0,178668,1385.0,2290.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229836,61681,2660,0,1,2016-10-25 15:12:52.897,2016-10-25 15:13:03.971,success,2660,98,23,28,4,11074,5355.0,178668,1364.0,3965.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229835,61677,3006,0,1,2016-10-25 15:12:53.993,2016-10-25 15:13:03.993,success,3006,97,23,31,4,10000,4472.0,170862,599.0,3847.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229838,61677,3007,0,1,2016-10-25 15:13:04.036,2016-10-25 15:13:11.978,success,3007,98,23,31,4,7942,3353.0,170862,633.0,2694.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229840,61681,2661,0,1,2016-10-25 15:13:04.039,2016-10-25 15:13:13.290,success,2661,98,23,28,4,9251,4261.0,178668,2047.0,2188.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229843,61677,3008,0,1,2016-10-25 15:13:12.012,2016-10-25 15:13:20.589,success,3008,98,23,31,4,8577,4003.0,170862,590.0,3387.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229845,61681,2662,0,1,2016-10-25 15:13:13.360,2016-10-25 15:13:22.133,success,2662,97,23,28,4,8773,4012.0,178668,1112.0,2874.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229848,61677,3009,0,1,2016-10-25 15:13:20.636,2016-10-25 15:13:30.865,success,3009,98,23,31,4,10229,4186.0,170862,601.0,3559.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229849,61681,2663,0,1,2016-10-25 15:13:22.214,2016-10-25 15:13:30.706,success,2663,97,23,28,4,8492,3852.0,178668,1276.0,2550.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229853,61681,2664,0,1,2016-10-25 15:13:30.770,2016-10-25 15:13:39.177,success,2664,98,23,28,4,8407,3862.0,178668,1469.0,2365.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229851,61677,3010,0,1,2016-10-25 15:13:30.913,2016-10-25 15:13:38.821,success,3010,97,23,31,4,7908,2931.0,170862,621.0,2284.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229856,61677,3011,0,1,2016-10-25 15:13:38.875,2016-10-25 15:13:47.566,success,3011,97,23,31,4,8691,3263.0,170862,615.0,2622.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229857,61681,2665,0,1,2016-10-25 15:13:39.258,2016-10-25 15:13:47.668,success,2665,98,23,28,4,8410,3200.0,178668,1121.0,2053.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229860,61677,3012,0,1,2016-10-25 15:13:47.606,2016-10-25 15:13:56.467,success,3012,97,23,31,4,8861,4243.0,170862,683.0,3534.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229863,61681,2666,0,1,2016-10-25 15:13:47.758,2016-10-25 15:13:57.074,success,2666,97,23,28,4,9316,4063.0,178668,1306.0,2731.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229866,61677,3013,0,1,2016-10-25 15:13:56.513,2016-10-25 15:14:06.609,success,3013,98,23,31,4,10096,3110.0,170862,553.0,2531.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229867,61681,2667,0,1,2016-10-25 15:13:57.143,2016-10-25 15:14:06.503,success,2667,98,23,28,4,9360,4642.0,178668,835.0,3781.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229871,61681,2668,0,1,2016-10-25 15:14:06.576,2016-10-25 15:14:16.155,success,2668,97,23,28,4,9579,4152.0,178668,1043.0,3083.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229869,61677,3014,0,1,2016-10-25 15:14:06.646,2016-10-25 15:14:15.140,success,3014,97,23,31,4,8494,2888.0,170862,628.0,2234.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229874,61677,3015,0,1,2016-10-25 15:14:15.184,2016-10-25 15:14:24.094,success,3015,98,23,31,4,8910,3160.0,170862,701.0,2433.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229876,61681,2669,0,1,2016-10-25 15:14:16.225,2016-10-25 15:14:25.996,success,2669,97,23,28,4,9771,5210.0,178668,1476.0,3708.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229878,61677,3016,0,1,2016-10-25 15:14:24.132,2016-10-25 15:14:32.583,success,3016,98,23,31,4,8451,2941.0,170862,634.0,2281.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229880,61681,2670,0,1,2016-10-25 15:14:26.073,2016-10-25 15:14:34.749,success,2670,98,23,28,4,8676,3591.0,178668,898.0,2667.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229882,61677,3017,0,1,2016-10-25 15:14:32.633,2016-10-25 15:14:41.045,success,3017,98,23,31,4,8412,3089.0,170862,708.0,2355.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229884,61681,2671,0,1,2016-10-25 15:14:34.826,2016-10-25 15:14:43.202,success,2671,97,23,28,4,8376,3342.0,178668,905.0,2411.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229885,61677,3018,0,1,2016-10-25 15:14:41.078,2016-10-25 15:14:49.407,success,3018,97,23,31,4,8329,2951.0,170862,796.0,2129.0,tonkean,nereis,2016-10-26,1018.0,17.4821917808219,2,1,0,0,0
1229887,61681,2672,0,1,2016-10-25 15:14:43.281,2016-10-25 15:14:51.324,success,2672,98,23,28,4,8043,3331.0,178668,852.0,2453.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229891,61681,2673,0,1,2016-10-25 15:14:51.402,2016-10-25 15:14:57.764,prematured,2673,98,23,28,4,6362,2842.0,178668,,,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,0,0,0
1229896,61681,2674,0,1,2016-10-25 15:15:01.781,2016-10-25 15:15:09.548,success,2674,97,23,28,4,7767,4681.0,178668,1009.0,3645.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229899,61681,2675,0,1,2016-10-25 15:15:09.630,2016-10-25 15:15:17.919,success,2675,97,23,28,4,8289,3291.0,178668,825.0,2440.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229901,61681,2676,0,1,2016-10-25 15:15:17.985,2016-10-25 15:15:26.682,success,2676,97,23,28,4,8697,4061.0,178668,822.0,3213.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229903,61681,2677,0,1,2016-10-25 15:15:26.750,2016-10-25 15:15:35.886,success,2677,98,23,28,4,9136,3081.0,178668,791.0,2264.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1229905,61681,2678,0,1,2016-10-25 15:15:35.948,2016-10-25 15:15:44.428,success,2678,98,23,28,4,8480,3781.0,178668,881.0,2874.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230075,61695,2659,0,1,2016-10-25 15:22:54.358,2016-10-25 15:23:04.300,success,2659,97,23,28,4,9942,3920.0,150208,1137.0,2757.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230077,61695,2660,0,1,2016-10-25 15:23:04.373,2016-10-25 15:23:12.804,success,2660,98,23,28,4,8431,3841.0,150208,1028.0,2788.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230083,61695,2661,0,1,2016-10-25 15:23:12.876,2016-10-25 15:23:21.747,success,2661,98,23,28,4,8871,3983.0,150208,1100.0,2857.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230086,61695,2662,0,1,2016-10-25 15:23:21.817,2016-10-25 15:23:31.419,success,2662,97,23,28,4,9602,4911.0,150208,1108.0,3777.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230090,61695,2663,0,1,2016-10-25 15:23:31.500,2016-10-25 15:23:39.340,success,2663,97,23,28,4,7840,3282.0,150208,903.0,2353.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230092,61695,2664,0,1,2016-10-25 15:23:39.414,2016-10-25 15:23:48.282,success,2664,98,23,28,4,8868,3570.0,150208,1084.0,2460.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230098,61695,2665,0,1,2016-10-25 15:23:48.351,2016-10-25 15:23:58.595,stepomission,2665,98,23,28,4,10244,7043.0,150208,5000.0,2017.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,0,0,1
1230102,61695,2666,0,1,2016-10-25 15:24:02.609,2016-10-25 15:24:09.129,success,2666,97,23,28,4,6520,3512.0,150208,1043.0,2443.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230104,61695,2667,0,1,2016-10-25 15:24:09.200,2016-10-25 15:24:18.442,success,2667,98,23,28,4,9242,4073.0,150208,1126.0,2921.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230110,61695,2668,0,1,2016-10-25 15:24:18.528,2016-10-25 15:24:27.774,success,2668,97,23,28,4,9246,4483.0,150208,969.0,3488.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230113,61695,2669,0,1,2016-10-25 15:24:27.849,2016-10-25 15:24:37.464,success,2669,97,23,28,4,9615,4600.0,150208,933.0,3641.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230117,61695,2670,0,1,2016-10-25 15:24:37.534,2016-10-25 15:24:47.465,stepomission,2670,98,23,28,4,9931,7388.0,150208,5000.0,2362.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,0,0,0,1
1230116,61699,4879,0,1,2016-10-25 15:24:39.317,2016-10-25 15:24:45.797,success,4879,97,23,46,4,6480,3811.0,50543,560.0,3225.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1230120,61699,4880,0,1,2016-10-25 15:24:45.819,2016-10-25 15:24:52.839,success,4880,98,23,46,4,7020,4321.0,50543,562.0,3733.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1230122,61695,2671,0,1,2016-10-25 15:24:51.471,2016-10-25 15:24:57.741,success,2671,97,23,28,4,6270,3450.0,150208,1063.0,2362.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230123,61699,4881,0,1,2016-10-25 15:24:52.867,2016-10-25 15:24:58.632,success,4881,98,23,46,4,5765,3141.0,50543,557.0,2558.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
1230127,61695,2672,0,1,2016-10-25 15:24:57.816,2016-10-25 15:25:07.645,success,2672,98,23,28,4,9829,5123.0,150208,1363.0,3734.0,tonkean,yoh,2016-10-26,973.0,7.23287671232877,2,1,0,0,0
1230126,61699,4882,0,1,2016-10-25 15:24:58.664,2016-10-25 15:25:04.372,success,4882,98,23,46,4,5708,3089.0,50543,526.0,2537.0,tonkean,yang,2016-10-26,1000.0,6.96986301369863,1,1,0,0,0
